台北市交通管制工程處,,,,,,,,,,,,,
設備編號,位置,車道群組,時間,車道總數,總和流量,總和當量,大車流量,小車流量,機車流量,平均速度,平均佔有率%,平均車間距,
VM010A2,復興北路隧道東側隧道頂板二車道主線0K+740公尺處,正向放置,2016-04-01 00:00:00,2,64.0,64.0,0.0,64.0,0.0,70.75109,0.385,204.815,
VM010A2,復興北路隧道東側隧道頂板二車道主線0K+740公尺處,正向放置,2016-04-01 01:00:00,2,47.0,47.0,0.0,47.0,0.0,76.63766,0.32,230.81,
VM010A2,復興北路隧道東側隧道頂板二車道主線0K+740公尺處,正向放置,2016-04-01 02:00:00,2,31.0,31.0,0.0,31.0,0.0,77.29355,0.215,237.675,
VM010A2,復興北路隧道東側隧道頂板二車道主線0K+740公尺處,正向放置,2016-04-01 03:00:00,2,15.0,15.0,0.0,15.0,0.0,85.47067,0.11,247.575,
VM010A2,復興北路隧道東側隧道頂板二車道主線0K+740公尺處,正向放置,2016-04-01 04:00:00,2,15.0,15.5,1.0,14.0,0.0,80.668,0.11,246.35,
VM010A2,復興北路隧道東側隧道頂板二車道主線0K+740公尺處,正向放置,2016-04-01 05:00:00,2,28.0,28.5,1.0,27.0,0.0,77.21715,0.2,241.065,
VM010A2,復興北路隧道東側隧道頂板二車道主線0K+740公尺處,正向放置,2016-04-01 06:00:00,2,28.0,28.5,1.0,27.0,0.0,68.9625,0.2,243.51999,
VM010A2,復興北路隧道東側隧道頂板二車道主線0K+740公尺處,正向放置,2016-04-01 07:00:00,2,56.0,57.5,3.0,53.0,0.0,69.25,0.375,225.64499,
VM010A2,復興北路隧道東側隧道頂板二車道主線0K+740公尺處,正向放置,2016-04-01 08:00:00,2,248.0,250.0,4.0,244.0,0.0,60.140644,1.05,114.125,
VM010A2,復興北路隧道東側隧道頂板二車道主線0K+740公尺處,正向放置,2016-04-01 09:00:00,2,339.0,341.0,4.0,335.0,0.0,56.390705,1.4749999,76.425,
VM010A2,復興北路隧道東側隧道頂板二車道主線0K+740公尺處,正向放置,2016-04-01 10:00:00,2,712.0,721.0,18.0,694.0,0.0,52.725845,3.815,90.095,
VM010A2,復興北路隧道東側隧道頂板二車道主線0K+740公尺處,正向放置,2016-04-01 11:00:00,2,789.0,796.0,14.0,775.0,0.0,60.4617,3.0349998,102.245,
VM010A2,復興北路隧道東側隧道頂板二車道主線0K+740公尺處,正向放置,2016-04-01 12:00:00,2,741.0,747.5,13.0,728.0,0.0,60.95538,2.8,106.165,
VM010A2,復興北路隧道東側隧道頂板二車道主線0K+740公尺處,正向放置,2016-04-01 13:00:00,2,710.0,719.5,19.0,691.0,0.0,60.43993,2.815,100.03,
VM010A2,復興北路隧道東側隧道頂板二車道主線0K+740公尺處,正向放置,2016-04-01 14:00:00,2,904.0,918.0,28.0,876.0,0.0,53.365467,5.46,97.785,
VM010A2,復興北路隧道東側隧道頂板二車道主線0K+740公尺處,正向放置,2016-04-01 15:00:00,2,800.0,808.5,17.0,783.0,0.0,47.66494,4.33,99.975,
